section_id	module_name	context_signature	n_spots	spearman_r_raw	spearman_p_raw	spearman_r_residualized	spearman_p_residualized	direction_consistent	adjustment_effect	interpretation	notes
GSM6250310	R1_MAGMA_Bonferroni_only	endothelial	1085	0.119073371030416	8.43569682737204e-05	0.0301877374503562	0.32049347544771	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	R1_MAGMA_Bonferroni_only	fibroblast_stromal	1085	0.134390458615023	8.92119672730194e-06	-0.0361810199052674	0.233734075643973	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	R1_R2_R3_all_MAGMA_Bonferroni	LoopTAL_signature	1085	0.137912800590538	5.13188602167529e-06	0.0942032871457874	0.00189426983593474	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	R1_R2_R3_all_MAGMA_Bonferroni	injury_epithelial	1085	0.139363754047422	4.07027232920161e-06	-0.0132541630938625	0.662764704892879	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	R1_R2_R3_all_MAGMA_Bonferroni	ECM_fibrosis	1085	0.157522824061945	1.83511171473535e-07	-0.0502247778034468	0.0982276054454107	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	R1_R2_R3_all_MAGMA_Bonferroni	mineralization_remodeling	1085	0.103810578564369	0.000615326993952365	0.00747280151468419	0.805783768135697	TRUE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	R1_R2_R3_all_MAGMA_Bonferroni	epithelial_general	1085	0.155596168272574	2.5947800694271e-07	-0.0062179897965693	0.837898440511606	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	R1_R2_R3_all_MAGMA_Bonferroni	immune_myeloid	1085	0.145283076516708	1.54342221375174e-06	0.04883043295387	0.107934401096566	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	R1_R2_R3_all_MAGMA_Bonferroni	endothelial	1085	0.119679209400463	7.75586974887003e-05	0.0278353001723871	0.359668479084157	TRUE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	R1_R2_R3_all_MAGMA_Bonferroni	fibroblast_stromal	1085	0.139040119294653	4.28708286861804e-06	-0.0534153251759877	0.0786296725151354	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top50	LoopTAL_signature	1085	0.137958639794683	5.09462917528563e-06	0.122831677027212	4.97707416423473e-05	TRUE	retained_after_complexity_adjustment	positive_codistribution	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top50	injury_epithelial	1085	0.128170286836193	2.29107797075702e-05	-0.00664682024267604	0.826890055597487	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top50	ECM_fibrosis	1085	0.10525248970399	0.000515441985797399	-0.0643861505193457	0.0339560565761389	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top50	mineralization_remodeling	1085	0.0940352424055985	0.0019302384422787	0.0228768195465136	0.451583805727196	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top50	epithelial_general	1085	0.148250913287657	9.35298560347945e-07	0.0176465537092166	0.561482437032079	TRUE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top50	immune_myeloid	1085	0.0526201462200254	0.0831889906310011	-0.0297899853505244	0.326913929514217	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top50	endothelial	1085	0.0817349374686312	0.0070663861962256	-0.00848385302347308	0.780140912185048	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top50	fibroblast_stromal	1085	0.094788223002485	0.00177380996122963	-0.047381813737174	0.11880652352563	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top100	LoopTAL_signature	1085	0.130867330604342	1.53000261658943e-05	0.0833529702509389	0.00601048829266575	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top100	injury_epithelial	1085	0.141204488433823	3.0232443659461e-06	-0.0199011524448315	0.512570760452707	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top100	ECM_fibrosis	1085	0.153802985948513	3.56844072511577e-07	-0.0590889929572973	0.0516776742265854	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top100	mineralization_remodeling	1085	0.101464041226217	0.000817069040939365	-0.00140612606064956	0.963100234139246	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top100	epithelial_general	1085	0.166573909194345	3.40717497589872e-08	0.000767206745316429	0.979861811767787	TRUE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top100	immune_myeloid	1085	0.14823179385946	9.38351095772821e-07	0.0563887844749568	0.0633473437400057	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top100	endothelial	1085	0.116056012999123	0.000127439501165988	0.0230301913732787	0.448555547264279	TRUE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM6250310	MAGMA_top100	fibroblast_stromal	1085	0.141175938670707	3.03730798270596e-06	-0.0550844146321138	0.0697193267698466	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_MAGMA_Bonferroni_only	LoopTAL_signature	2468	0.201328128549167	5.50754931525909e-24	0.250055083121633	1.69869306452844e-36	TRUE	retained_after_complexity_adjustment	positive_codistribution	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_MAGMA_Bonferroni_only	injury_epithelial	2468	0.0908978437861102	6.10301420591385e-06	-0.05229461111744	0.00936581680717926	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_MAGMA_Bonferroni_only	ECM_fibrosis	2468	0.106711902762177	1.07344489704602e-07	0.0429228111306948	0.032985196686602	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_MAGMA_Bonferroni_only	mineralization_remodeling	2468	0.147631013045583	1.69527484172855e-13	0.079508085154935	7.68105721724617e-05	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_MAGMA_Bonferroni_only	epithelial_general	2468	0.0583927068949769	0.00370911527393542	-0.102981762178492	2.9428262585132e-07	FALSE	lost_after_complexity_adjustment	negative_codistribution	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_MAGMA_Bonferroni_only	immune_myeloid	2468	0.161928336756959	5.78185234702449e-16	0.115149108568398	9.65493655799722e-09	TRUE	retained_after_complexity_adjustment	positive_codistribution	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_MAGMA_Bonferroni_only	endothelial	2468	0.118361716015301	3.68265317341804e-09	0.0804295812866852	6.33114222722335e-05	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_MAGMA_Bonferroni_only	fibroblast_stromal	2468	0.121607077715047	1.35480710271301e-09	0.0457612226457585	0.0230015059857531	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_R2_R3_all_MAGMA_Bonferroni	LoopTAL_signature	2468	0.168953935827166	2.9125397721581e-17	0.218264570972736	5.31624291886847e-28	TRUE	retained_after_complexity_adjustment	positive_codistribution	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_R2_R3_all_MAGMA_Bonferroni	injury_epithelial	2468	0.0909563821347079	6.01920592432314e-06	-0.060159839482521	0.00279093505220971	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_R2_R3_all_MAGMA_Bonferroni	ECM_fibrosis	2468	0.109928704398505	4.37566699140238e-08	0.0378416932569511	0.0601548174209994	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_R2_R3_all_MAGMA_Bonferroni	mineralization_remodeling	2468	0.144540948497767	5.39637683151739e-13	0.0716526379030452	0.000367472411503921	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_R2_R3_all_MAGMA_Bonferroni	epithelial_general	2468	0.0666401543110276	0.000924265694639688	-0.106577811233643	1.11373957030615e-07	FALSE	lost_after_complexity_adjustment	negative_codistribution	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_R2_R3_all_MAGMA_Bonferroni	immune_myeloid	2468	0.146141739988387	2.97123301887812e-13	0.0975219636341564	1.21050899839617e-06	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_R2_R3_all_MAGMA_Bonferroni	endothelial	2468	0.114562848566764	1.14795627932595e-08	0.0751951626441028	0.000184739005507106	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	R1_R2_R3_all_MAGMA_Bonferroni	fibroblast_stromal	2468	0.123577150788519	7.28835928862486e-10	0.0361456859075952	0.0725967771865439	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top50	LoopTAL_signature	2468	0.116108796381039	7.2591003717072e-09	0.168929317752619	2.94386921739735e-17	TRUE	retained_after_complexity_adjustment	positive_codistribution	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top50	injury_epithelial	2468	0.0931160444786391	3.59299238869443e-06	-0.0517032381328744	0.0101998163865177	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top50	ECM_fibrosis	2468	0.0154586024292414	0.44271045227108	-0.0456351059158175	0.0233818191997735	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top50	mineralization_remodeling	2468	0.116472755348233	6.51095609066991e-09	0.0514840743029747	0.0105252930306748	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top50	epithelial_general	2468	0.161982132753117	5.65385521777134e-16	0.017060095813224	0.396905796602139	TRUE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top50	immune_myeloid	2468	0.0507050489158592	0.0117582068536492	0.0117400842480255	0.559920290388803	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top50	endothelial	2468	0.0364127177301846	0.0705085609784011	0.00221414531657857	0.912456271119906	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top50	fibroblast_stromal	2468	0.0104136058108288	0.605093934012094	-0.0673544154003266	0.000813367189834636	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top100	LoopTAL_signature	2468	0.171928260063033	7.90170509225527e-18	0.219984909370004	1.98685066069092e-28	TRUE	retained_after_complexity_adjustment	positive_codistribution	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top100	injury_epithelial	2468	0.0976408774755191	1.17470741164547e-06	-0.0544248310822387	0.0068426989368673	FALSE	lost_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top100	ECM_fibrosis	2468	0.113482631267331	1.57566546151595e-08	0.0382668607574368	0.0573293534942896	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top100	mineralization_remodeling	2468	0.156035366118914	6.41327113454555e-15	0.0838757772697142	3.01799238856778e-05	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top100	epithelial_general	2468	0.069632101465687	0.000536773541426134	-0.102777863526716	3.10652928129999e-07	FALSE	lost_after_complexity_adjustment	negative_codistribution	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top100	immune_myeloid	2468	0.144882405566891	4.75403403426792e-13	0.0971505575317937	1.32921087876474e-06	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top100	endothelial	2468	0.112864600752862	1.88619008304613e-08	0.0718803343632314	0.000351897910490336	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
GSM7166170	MAGMA_top100	fibroblast_stromal	2468	0.129670785888064	1.00655395881528e-10	0.0412241998483242	0.040578743020382	TRUE	attenuated_after_complexity_adjustment	weak_or_inconsistent	Within-section spot-level Spearman P values are descriptive only; section-level consistency determines claim strength.
